0_Bias,0_Voltage
14.097893,535.280645
13.332314,528.398829
13.332314,520.497484
13.587507,510.557084
12.566736,503.930150
11.801157,496.283687
12.311543,487.617697
12.821929,478.951706
12.056350,471.305244
11.290772,464.168546
11.801157,455.757438
11.545965,447.091447
10.780386,439.444985
11.035579,431.798523
11.545965,422.367886
10.780386,414.721424
9.759615,407.074961
10.780386,399.428499
10.014808,390.762509
9.249229,383.625811
10.014808,374.450056
9.504422,367.313358
8.994036,359.666896
8.994036,350.746023
9.249229,342.589797
8.738844,335.453099
8.483651,328.316400
8.228458,319.395528
8.738844,311.494184
7.462879,304.102603
7.973265,296.711023
8.483651,286.770622
7.462879,280.398571
6.442108,272.752108
6.952494,264.595882
6.952494,255.675009
5.931723,249.302957
6.442108,241.146731
6.952494,232.735623
5.931723,225.344043
5.421337,217.952462
5.931723,209.031590
5.676530,201.894892
4.910951,193.993547
5.166144,186.601967
5.421337,177.171331
4.910951,170.544397
3.890180,163.152816
5.166144,154.996590
4.145373,146.840364
3.634987,139.448784
3.890180,131.547439
4.145373,123.136331
2.869409,116.764279
3.634987,108.098288
3.890180,99.942062
3.124602,92.805364
2.359023,84.649138
2.614216,76.238029
2.869409,67.826921
1.593445,61.454869
1.848637,53.553525
2.614216,45.142416
1.848637,38.260600
0.827866,30.104374
1.338252,22.203029
0.827866,14.046803
0.572673,6.655223
0.827866,-1.501003
0.572673,-9.402348
-0.192905,-16.284164
0.572673,-24.440390
0.572673,-33.616145
-0.192905,-40.497961
-0.703291,-46.870013
0.062288,-56.045767
-0.192905,-64.711758
-1.213676,-70.828928
-1.724062,-78.985154
-0.703291,-87.651145
-1.213676,-94.787843
-2.234448,-101.924541
-1.724062,-110.335649
-1.213676,-118.491876
-2.234448,-125.628574
-2.234448,-133.275036
-1.724062,-142.195908
-2.744833,-149.587489
-3.510412,-157.998597
-2.489641,-165.390177
-3.255219,-173.291521
-4.275990,-180.173337
-3.765605,-189.349092
-3.255219,-196.740672
-4.275990,-203.877370
-4.531183,-211.523833
-3.765605,-220.189823
-4.531183,-227.581403
-5.041569,-234.718101
-5.041569,-242.364564
-4.531183,-251.795200
-5.296762,-258.422134
-5.807147,-266.323479
-5.296762,-274.989469
-6.062340,-282.126167
-6.572726,-288.753101
-5.807147,-297.419092
-5.807147,-305.575318
-6.317533,-312.202252
-6.572726,-320.103596
-6.572726,-328.259823
-7.338304,-335.141639
-8.103883,-342.788101
-7.848690,-350.944327
-7.083111,-359.355436
-8.103883,-365.982370
-8.869461,-373.119068
-8.359075,-382.549704
-8.359075,-389.941284
-8.869461,-396.823100
-8.869461,-405.234209
-8.359075,-413.900199
-9.124654,-420.017369
-9.890232,-427.408949
-9.635040,-435.310294
-9.635040,-443.466520
-10.655811,-450.348336
-10.400618,-458.504562
-9.635040,-466.915671
-10.400618,-473.797487
-11.166197,-481.189067
-10.145425,-489.090411
-10.655811,-496.481991
-11.676582,-503.873572
-11.166197,-512.284680
-10.911004,-520.186024
-11.676582,-527.322722
-11.931775,-534.714303
-11.166197,-543.635175
-12.186968,-550.007227
-12.442161,-557.908571
-12.697353,-565.300151
-11.931775,-573.711260
-13.207739,-580.593076
-12.697353,-588.749302
-13.207739,-596.905529
-13.207739,-603.532463
-13.973318,-610.924043
-13.207739,-618.825387
-14.228510,-626.981613
-14.738896,-633.608547
-14.738896,-642.784302
-13.718125,-650.685646
-14.483703,-657.822344
-14.994089,-664.704160
-14.483703,-673.115269
-14.994089,-680.251967
-15.504474,-687.388665
-14.994089,-696.564420
-16.014860,-703.701118
-16.525246,-710.582934
-16.270053,-718.739160
-15.759667,-726.130740
-17.290824,-733.267438
-17.035631,-741.168783
-16.270053,-749.834773
-17.035631,-757.226353
-18.056403,-763.598405
-17.546017,-772.264396
-16.780439,-780.930386
-17.801210,-787.812202
-18.056403,-795.713547
-18.311596,-803.360009
-18.566788,-810.496707
-19.077174,-817.888287
-18.566788,-826.044513
-18.056403,-834.455622
-19.842752,-841.592320
-19.077174,-848.983900
-18.566788,-857.649891
-19.842752,-864.531707
-20.353138,-871.413523
-19.842752,-880.079513
-20.353138,-887.980857
-20.863524,-895.372438
-20.608331,-903.018900
-20.097945,-911.939772
-20.863524,-918.821588
-21.629102,-925.703404
-20.608331,-934.879159
-21.629102,-941.760975
-22.394681,-949.152555
-22.139488,-957.308782
-21.373909,-965.465008
-22.139488,-972.856588
-22.394681,-980.248168
-21.629102,-977.699347
-21.884295,-967.758947
-22.139488,-958.073428
-20.863524,-949.662319
-21.373909,-939.467036
-21.629102,-930.036400
-20.608331,-921.625291
-20.608331,-913.469065
-20.608331,-904.038428
-19.842752,-894.862673
-19.332367,-886.706447
-19.842752,-877.785574
-20.097945,-868.100056
-19.077174,-860.198711
-19.077174,-852.297367
-19.587560,-842.866730
-18.566788,-833.945858
-17.801210,-825.789631
-18.311596,-816.104112
-18.566788,-806.928358
-17.801210,-799.281896
-17.035631,-791.125669
-17.546017,-782.204797
-17.546017,-773.029042
-16.525246,-765.637462
-17.035631,-756.461707
-17.290824,-747.285952
-16.525246,-739.894372
-16.014860,-731.738146
-16.525246,-722.307509
-16.014860,-714.661047
-15.504474,-707.269467
-15.759667,-697.838830
-15.504474,-689.937486
-14.483703,-681.271495
-14.994089,-672.605505
-14.483703,-664.194396
-14.738896,-655.783288
-14.483703,-648.136826
-14.738896,-639.215953
-13.462932,-631.314609
-13.462932,-623.158382
-13.462932,-614.492392
-13.973318,-607.355694
-12.186968,-598.689703
-12.952546,-590.023713
-12.952546,-582.122368
-12.442161,-573.966142
-11.421389,-566.319680
-13.207739,-557.398807
-12.442161,-548.987699
-11.166197,-541.851001
-11.421389,-533.185010
-11.931775,-524.519020
-11.676582,-517.637204
-10.911004,-509.480977
-11.421389,-501.579633
-10.400618,-493.423407
-10.145425,-486.031826
-10.400618,-477.110954
-10.400618,-468.954727
-9.890232,-461.053383
-9.379847,-453.661803
-10.400618,-445.250695
-9.635040,-437.604232
-8.614268,-430.977298
-9.124654,-421.801544
-9.379847,-413.645317
-8.359075,-406.508619
-8.103883,-399.117039
-8.359075,-390.451049
-8.103883,-382.804586
-7.338304,-375.158124
-7.848690,-366.747016
-7.848690,-358.845671
-7.593497,-351.199209
-6.317533,-343.807629
-7.593497,-335.906285
-6.827919,-328.004940
-6.062340,-320.613360
-6.317533,-312.202252
-6.572726,-303.281379
-6.062340,-296.654445
-5.296762,-289.517747
-6.317533,-281.106639
-5.296762,-273.460177
-4.786376,-266.578361
-4.786376,-257.657488
-5.296762,-249.246380
-4.020798,-242.109681
-4.531183,-235.227865
-5.041569,-226.306993
-4.275990,-219.170295
-3.510412,-212.288479
-4.020798,-203.367606
-3.510412,-195.466262
-3.000026,-189.094210
-3.000026,-180.683102
-3.765605,-172.526875
-2.744833,-165.390177
-2.234448,-159.018125
-2.744833,-150.097253
-2.234448,-142.705673
-1.979255,-134.804328
-1.979255,-127.667630
-2.489641,-119.256522
-1.468869,-111.864942
-1.468869,-104.983126
-2.234448,-96.062253
-1.213676,-89.435319
-0.448098,-82.298621
